subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,sd_dwellTime,sd_travelTime,sd_runTime,p10_travelTime,p90_travelTime,p95_travelTime
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T17:10:00Z,10,32.0033,17.9174,49.920700000000004,20.63552317970155,7.390155511820363,22.81973364850889,12.8304,26.3605,30.11574999999999
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T17:20:00Z,13,22.132153846153845,14.381307692307692,36.513461538461534,17.47115042408558,6.191496795129798,22.251698645329622,4.017000000000001,19.9346,20.02
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T17:30:00Z,22,30.054318181818182,16.397954545454546,46.45227272727273,17.417721750825436,6.130101509897289,21.017330434399717,7.6572000000000005,21.714,21.714
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T17:40:00Z,13,27.977846153846155,14.579384615384615,42.55723076923077,19.82463707883936,10.2693184741285,19.65008874091008,4.5534,31.613000000000017,35.9818
2nd to Broad,direction-1,8,14884,10th St,2021-01-01T17:50:00Z,23,31.852478260869564,12.007913043478261,43.86039130434783,14.317977973892457,3.516733297110253,15.55706491287985,7.772399999999999,15.969199999999999,16.991799999999998
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T15:00:00Z,21,43.22042857142857,23.001666666666665,66.22209523809524,28.154617824739564,7.474718592250369,29.97204736734673,17.932,31.791,36.871
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T15:10:00Z,10,32.6942,24.8562,57.550399999999996,27.000945686319128,7.401342713018736,27.995892350287548,15.9279,31.305999999999997,33.95649999999999
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T15:20:00Z,23,30.06086956521739,23.189739130434784,53.250608695652176,15.074363771601675,7.094261497970105,17.033147090143572,18.0484,28.1698,29.3372
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T15:30:00Z,20,37.560249999999996,15.48695,53.0472,23.417386898301373,6.546933275447207,24.014319477301342,6.866700000000001,22.4131,22.880700000000004
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T15:40:00Z,14,30.49942857142857,20.6505,51.149928571428575,17.31087110066204,6.648225509342845,20.25841311069888,12.8979,27.032400000000003,29.244549999999997
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T15:50:00Z,20,26.3151,18.614449999999998,44.92955,15.094999370303851,9.133636478049578,16.532023805409658,11.9424,32.188900000000004,35.12620000000001
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T16:00:00Z,19,36.0328947368421,26.499526315789474,62.53242105263158,24.900521937623754,11.680204028699446,25.374753442295944,14.857199999999999,44.337799999999994,49.62789999999998
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T16:10:00Z,14,36.089,20.09707142857143,56.186071428571424,21.37949396753095,6.1562850369393995,21.959122241334924,12.921199999999999,26.829600000000006,30.04835
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T16:20:00Z,12,41.998416666666664,22.428833333333333,64.42725,25.00275422449707,5.308103339292299,25.11160860900429,15.8019,29.048699999999997,29.509299999999996
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T16:30:00Z,18,40.04311111111111,23.78977777777778,63.83288888888889,23.418212444688752,6.556606282804574,26.729526799554545,16.2059,27.966100000000004,31.172449999999984
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T16:40:00Z,13,37.92115384615384,16.417076923076923,54.33823076923077,23.84901541589699,6.223119039269864,23.25673723588445,10.4092,25.2146,25.783
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T16:50:00Z,25,41.65624,20.47484,62.13108,23.370258585575527,5.705196714984214,23.318322520284344,13.9374,27.772800000000004,29.265199999999997
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T17:00:00Z,29,38.25496551724138,22.741344827586207,60.996310344827585,18.918020198973476,8.90372464307519,20.482880827837405,12.277999999999999,33.675200000000004,38.58119999999999
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T17:10:00Z,10,43.3821,15.6945,59.0766,23.08736011784611,5.984685125848774,23.430665278172913,9.649099999999999,22.334,22.334
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T17:20:00Z,13,30.839076923076924,21.293923076923075,52.133,25.123956228606254,10.290965280781798,28.035458613453546,6.659600000000002,31.1054,35.73019999999998
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T17:30:00Z,22,42.83940909090909,24.71409090909091,67.5535,36.66763765250158,14.643620466684268,42.90672016268603,13.3841,48.159000000000006,50.0028
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T17:40:00Z,13,39.653076923076924,27.49946153846154,67.15253846153847,26.290489926529006,9.502105736935231,26.527317447037447,12.483799999999999,36.9178,37.650999999999996
2nd to Broad,direction-1,9,14885,11th St,2021-01-01T17:50:00Z,23,42.255478260869566,21.57217391304348,63.827652173913044,27.517839124448912,8.569488261225901,28.168449646898946,12.455200000000001,36.40760000000001,40.377900000000004
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T15:00:00Z,21,18.587714285714284,21.13947619047619,39.72719047619048,18.384069199018093,7.726830537931111,18.673487581646466,11.497,29.388,32.968
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T15:10:00Z,10,37.8398,26.0647,63.9045,42.94049909868822,6.365779014037132,42.40037008289747,21.5052,32.570499999999996,34.81824999999999
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T15:20:00Z,23,23.508347826086958,21.553782608695652,45.06213043478261,15.809680290047543,9.807064512874573,20.08709576343694,10.684600000000001,32.270799999999994,32.379
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T15:30:00Z,20,26.40515,21.280549999999998,47.6857,20.30250395569602,11.578124543497397,24.414995008676208,14.8916,28.77990000000003,50.4848
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T15:40:00Z,14,29.117285714285714,25.586714285714287,54.704,15.381732539349652,7.490699139893125,19.103879799261076,13.688799999999997,31.162,32.7517
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T15:50:00Z,20,18.56985,29.2854,47.85525,14.907695699925556,5.766725545384441,16.523361550671538,22.0411,34.408,34.698350000000005
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T16:00:00Z,19,27.220157894736843,24.578473684210525,51.798631578947365,23.740628940145715,10.143031161938072,24.25266177650639,13.1648,32.773799999999994,37.02369999999996
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T16:10:00Z,14,32.493857142857145,24.774285714285714,57.268142857142855,13.532258517830888,8.318487126030433,16.410156779156118,13.223099999999999,32.705,33.745549999999994
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T16:20:00Z,12,29.296083333333332,35.24775,64.54383333333334,17.595045379353675,6.384479065030928,22.52888182204157,28.160999999999998,41.487,41.487
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T16:30:00Z,18,29.11161111111111,23.88561111111111,52.99722222222222,16.900073098132513,8.858620382156772,17.934460271829483,16.883399999999998,30.93490000000001,42.236299999999986
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T16:40:00Z,13,19.179846153846153,12.929538461538462,32.10938461538461,12.35339852595332,5.65271009657292,13.24534248039955,5.1596,20.263,21.121
