subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,m_excessTravel,sd_dwellTime,sd_travelTime,sd_runTime,sd_excessTravel,p10_travelTime,p90_travelTime,p95_travelTime,p10_runTime,p90_runTime,p95_runTime,buf_indx_runTime,buf_time_runTime
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:20:00Z,9,8.865666666666666,18.487444444444446,27.35311111111111,8.438444444444444,7.225617551462298,3.074957361944679,8.791250926979114,3.074957361944679,16.674,23.788800000000002,23.8804,20.5012,40.635999999999996,41.268,0.5087132075165124,41.268s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:30:00Z,11,10.329363636363636,21.60090909090909,31.930272727272726,11.551909090909092,7.180852961490401,3.5300202961044134,9.65429219664403,3.5300202961044134,19.69,23.583,27.512,22.306,39.664,47.042500000000004,0.4732883869112528,47.0425s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:40:00Z,10,9.1656,18.6773,27.8429,8.628300000000001,4.42137023004307,0.16445063426788917,4.333531391627643,0.16445063426788917,18.5682,18.8984,18.9407,22.290100000000002,33.0841,34.03404999999999,0.2223600989839418,34.03405s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T15:50:00Z,10,8.5765,16.1472,24.7237,6.0982,3.6602929527566506,1.1524404829173027,3.818040860324979,1.1524404829173027,15.2108,17.167399999999997,17.4167,20.7422,29.7749,29.823949999999996,0.20628991615332637,29.82395s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T16:00:00Z,12,8.857,20.149333333333335,29.006333333333334,10.100333333333333,7.531288529135695,1.6624186833610473,7.735800579517327,1.6624186833610473,18.558799999999998,21.699599999999997,22.4861,21.541700000000002,35.0914,39.97639999999999,0.37819556648547986,39.9764s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T16:10:00Z,11,8.306818181818182,16.08290909090909,24.389727272727274,6.033909090909091,3.5629515803103984,0.6412463574236436,3.72223707173278,0.6412463574236436,15.782,17.315,17.378500000000003,19.59,29.157,29.380499999999998,0.2046260161692514,29.3805s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T16:20:00Z,13,6.782538461538461,15.516153846153847,22.298692307692306,5.467153846153846,3.487892190979738,1.9396388343432154,4.550759266038569,1.9396388343432154,14.647,17.509600000000002,19.125399999999996,17.5826,29.3812,30.557,0.3703494168336881,30.557s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T16:30:00Z,13,7.395307692307692,20.336538461538463,27.731846153846153,10.287538461538462,4.384063552318697,1.7576050284115137,5.072221486458602,1.7576050284115137,19.023999999999997,22.1382,22.2562,23.7678,33.9838,35.63179999999999,0.2848693809394362,35.6318s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T16:40:00Z,11,7.76490909090909,18.464,26.22890909090909,8.415000000000001,4.755687678023977,0.8448431807146219,4.864298026530559,0.8448431807146219,17.945,19.41,20.014,21.771,32.221,34.093,0.2998253141918356,34.093s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T16:50:00Z,13,12.187,16.942384615384615,29.129384615384616,6.8933846153846154,14.041344937956147,0.7336984551414314,14.185486365404499,0.7336984551414314,16.323,17.7818,17.966,19.6126,38.8046,51.74259999999995,0.7763025440871216,51.7426s
