subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,sd_dwellTime,sd_travelTime,sd_runTime,p10_travelTime,p90_travelTime,p95_travelTime
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T16:00:00Z,45,33.45982222222222,26.07968888888889,59.53951111111111,22.68803580913887,22.11153082343137,29.778013000459843,4.0398000000000005,56.74900000000001,67.52239999999999
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T16:10:00Z,25,43.26128,27.62536,70.88664,16.471937233063997,22.854866286854534,24.63675935446868,4.6538,58.81080000000001,71.95839999999995
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T16:20:00Z,20,31.5818,30.3741,61.9559,15.441053235143201,25.83639249483891,27.45025729512241,3.7143,58.85560000000002,69.07465000000002
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T16:30:00Z,42,38.80923809523809,29.569119047619047,68.37835714285714,20.9316615631819,24.869382690861194,31.884895992151417,4.1089,64.2768,72.41260000000001
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T16:40:00Z,24,40.89516666666667,55.21545833333333,96.110625,24.332384805416023,20.038613984828668,30.334452001718528,40.5623,80.9668,82.00604999999999
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T16:50:00Z,40,43.40835,22.20165,65.61,26.535491498252792,21.07364346402202,33.72893196329548,3.2044,55.787400000000005,62.375600000000006
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T17:00:00Z,9,41.723555555555556,41.01444444444444,82.738,23.829569363036708,16.431438145450866,31.566217610762298,23.333399999999997,59.86139999999999,64.0342
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T17:10:00Z,46,40.21167391304348,18.126152173913045,58.337826086956525,21.578125479346333,18.523587713408233,29.371356720681572,4.506,45.247,51.0505
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T17:20:00Z,4,44.04675,46.7445,90.79125,10.700427105961705,15.152033713883649,11.895623351328279,32.5308,59.8622,60.0146
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T17:30:00Z,27,42.58522222222222,36.456037037037035,79.04125925925926,23.960749229542586,23.788489769184075,37.20537405618936,11.9658,60.993200000000016,71.08259999999999
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T17:40:00Z,14,40.42614285714286,14.017071428571429,54.443214285714284,21.453778741417892,20.254697641114443,32.92196610443122,3.2736,28.552400000000006,46.78154999999998
23rd to Broad,direction-0,2,6066,22nd St - FS,2021-01-01T17:50:00Z,26,41.209576923076924,18.832884615384614,60.04246153846154,17.426748013724367,14.487708576105257,21.938646808280165,3.314,41.4815,47.852
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T15:00:00Z,11,31.985545454545456,7.7340909090909085,39.71963636363636,16.717705131767556,11.078901159000791,18.059288481403286,2.693,8.88,24.613
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T15:10:00Z,31,29.108870967741936,7.346483870967742,36.455354838709674,16.925668701200426,8.770232094499999,18.493707379445556,1.526,14.636,26.5505
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T15:20:00Z,16,41.26675,4.4053125,45.6720625,17.84484437029362,2.674382064920169,17.871972856845808,2.609,8.586500000000001,9.7395
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T15:30:00Z,31,52.105,4.347806451612903,56.4528064516129,69.67959021262969,2.61436658255054,69.55843250218689,2.559,8.379,9.9915
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T15:40:00Z,14,21.1245,6.573428571428572,27.697928571428573,9.212071668364121,8.511109913286514,10.836891340120673,1.9491999999999998,16.35480000000001,23.236649999999997
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T15:50:00Z,23,39.036869565217394,5.533434782608696,44.57030434782609,19.452593466505245,6.438189855895317,21.41206321304712,2.427,9.318200000000001,12.714999999999995
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T16:00:00Z,45,37.02408888888889,8.236866666666666,45.260955555555554,20.019258768203255,9.636671717974002,16.120970320948082,2.3886,23.645400000000002,29.204799999999985
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T16:10:00Z,25,31.45452,4.19412,35.64864,14.799448230480307,4.342462409355626,15.120349348036465,2.303,4.0808,9.84239999999998
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T16:20:00Z,20,37.29685,7.9845,45.28135,15.61784832971559,7.557405441022732,17.525202935306748,2.7997,14.669100000000011,22.187700000000007
23rd to Broad,direction-0,3,6065,21st St,2021-01-01T16:30:00Z,42,38.781261904761905,4.940642857142858,43.72190476190476,26.93614752187062,4.297973236597537,26.940508145034304,1.8548,9.657499999999999,14.231349999999987
