stop_id,stop_name,agency_id,stop_lat,stop_lon,daily_ons,daily_offs,average_load
SEPTA19113,Marshall Rd & Lakeview Av,SEPTA,39.945939,-75.283462,0,10,14.238095238095237
SEPTA19114,Marshall Rd & Mansfield Av - FS,SEPTA,39.945218,-75.285116,0,9,13.523809523809524
SEPTA19115,Marshall Rd & Shadeland Av,SEPTA,39.943251,-75.289678,0,9,12.571428571428571
SEPTA19116,Marshall Rd & Sloan St,SEPTA,39.942405,-75.291486,0,1,10.743589743589743
SEPTA19117,Burmont Rd & Plumstead Av,SEPTA,39.939872,-75.292884,8,8,9.80952380952381
SEPTA19118,Burmont Rd & Berkley Av,SEPTA,39.938443,-75.291801,2,3,9.738095238095237
SEPTA19119,Burmont Rd & Mary St,SEPTA,39.937183,-75.290764,10,12,9.642857142857142
SEPTA19120,Chestnut St & 53rd St,SEPTA,39.958668,-75.227243,34,28,11.927927927927929
SEPTA19121,Chestnut St & 51st St,SEPTA,39.95818,-75.223336,72,24,12.432432432432432
SEPTA19122,Chestnut St & 50th St,SEPTA,39.957936,-75.22134,69,46,12.621621621621621
SEPTA19123,Chestnut St & 47th St,SEPTA,39.957212,-75.215426,46,12,13.176991150442477
SEPTA19124,Chestnut St & 46th St,SEPTA,39.956958,-75.213419,52,27,13.504504504504505
SEPTA19127,Garrett Rd & Burmont Rd - FS,SEPTA,39.94417,-75.297705,5,1,10.11111111111111
SEPTA19128,Garrett Rd & Morgan Av,SEPTA,39.943431,-75.299289,1,2,10
SEPTA19129,Garrett Rd & Childs Av,SEPTA,39.941988,-75.301984,5,2,9.88888888888889
SEPTA19130,Westpark Ln & Bishop Av - FS,SEPTA,39.934926,-75.308773,2,3,9.833333333333334
SEPTA19131,Westpark Ln & Grammercy Dr - FS,SEPTA,39.934059,-75.307665,0,2,9.777777777777779
SEPTA19132,Westpark Ln & Crestwood Dr,SEPTA,39.932783,-75.30736,1,6,9.666666666666666
SEPTA19134,Bishop Av & Shipley Ln,SEPTA,39.929538,-75.310777,0,2,9.055555555555555
SEPTA19135,Bishop Av & Delmar Dr,SEPTA,39.927066,-75.310958,0,0,9.055555555555555
SEPTA19136,Baltimore Pk & Bishop Av - FS,SEPTA,39.924852,-75.310195,36,14,20.25
SEPTA19137,Baltimore Pk & Delmar Dr - FS,SEPTA,39.925697,-75.307643,90,26,21.210526315789473
SEPTA19138,Oak Av & Broadway Av - FS,SEPTA,39.925048,-75.300999,0,0,9.444444444444445
SEPTA19139,Oak Av & Bunting Ln,SEPTA,39.923404,-75.299916,0,2,9.38888888888889
SEPTA19140,Oak Av & Providence Rd - FS,SEPTA,39.919368,-75.297881,6,3,9.222222222222221
SEPTA19141,Oak Av & Green Ln,SEPTA,39.917117,-75.296103,0,0,9.222222222222221
SEPTA19142,Oak Av & Magnolia Av,SEPTA,39.91617,-75.294476,1,4,8.944444444444445
SEPTA19143,Rively Av & Oak Ln - FS,SEPTA,39.914874,-75.292708,2,3,8.833333333333334
SEPTA19144,Rively Av & Madison Av,SEPTA,39.913885,-75.294881,0,3,8.666666666666666
SEPTA19145,Beech Av & Madison Av - FS,SEPTA,39.914431,-75.295813,1,0,8.61111111111111
SEPTA19146,Beech Av & Maple Av,SEPTA,39.913808,-75.297218,0,3,8.5
SEPTA19147,Beech Av & Ashland Av,SEPTA,39.912187,-75.300703,3,5,8.5
SEPTA19148,Ashland Av & Glenhaven Rd,SEPTA,39.910704,-75.29923,1,2,8.555555555555555
SEPTA19149,Chestnut St & 45th St,SEPTA,39.956714,-75.211471,65,26,13.72072072072072
SEPTA19150,Ashland Av & Stratford Rd,SEPTA,39.909587,-75.297816,5,2,8.444444444444445
SEPTA19151,Ashland Av & Garfield Av,SEPTA,39.907943,-75.295778,0,1,8.277777777777779
SEPTA19155,South Av & Academy Av,SEPTA,39.903283,-75.303952,1,1,9.055555555555555
SEPTA19159,South Av & Wakefield Dr,SEPTA,39.904239,-75.304671,0,0,9
SEPTA19160,South Av & Grand Av - MBFS,SEPTA,39.906624,-75.306508,2,7,8.666666666666666
SEPTA19161,South Av & Armstrong Av,SEPTA,39.908035,-75.307567,4,1,8.777777777777779
SEPTA19162,South Av & Quaint St - MBFS,SEPTA,39.910204,-75.308307,5,11,8.055555555555555
SEPTA19163,South Av & Copper Beech Ln,SEPTA,39.911713,-75.308765,1,5,7.777777777777778
SEPTA19164,Franklin Av & South Av - MBFS,SEPTA,39.913196,-75.310356,2,1,10.214285714285714
SEPTA19165,Franklin Av & Dale Rd - FS,SEPTA,39.912422,-75.312564,0,0,10.142857142857142
SEPTA19166,Franklin Av & Quaint St,SEPTA,39.911612,-75.314772,0,1,10.142857142857142
SEPTA19168,Franklin Av & Secane Rd - MBFS,SEPTA,39.909751,-75.319897,0,0,10.142857142857142
SEPTA19169,Franklin Av & Amosland Av,SEPTA,39.908415,-75.323216,0,0,10
SEPTA19170,Franklin Av & Kedron Av,SEPTA,39.906837,-75.325555,0,3,9.928571428571429
SEPTA19171,Woodland Av & School St,SEPTA,39.909928,-75.329339,0,6,8.785714285714286
SEPTA19173,Woodland Av & Greenbriar Ln,SEPTA,39.915313,-75.332731,0,8,8.285714285714286
SEPTA19174,Baltimore Pk & Thomson Av - FS,SEPTA,39.915602,-75.3379,3,10,16.863013698630137
SEPTA19177,Baltimore Pk & Chester Rd - FS,SEPTA,39.914054,-75.344771,0,3,16.794117647058822
SEPTA19178,Baltimore Pk & Sproul Rd - MBNS,SEPTA,39.913815,-75.346977999999993,0,18,16.470588235294116
SEPTA19179,Sproul Rd & Thomson Av - FS,SEPTA,39.922722,-75.348172,3,7,8.818181818181818
SEPTA19180,Sproul Rd & Gleaves Rd - MBFS,SEPTA,39.928087,-75.350385,21,10,8.818181818181818
SEPTA19181,Sproul Rd & Kennerly Rd,SEPTA,39.929578,-75.351033,1,0,8.840909090909092
SEPTA19182,Sproul Rd & Woodland Av,SEPTA,39.933666,-75.352221,0,3,8.727272727272727
SEPTA19183,Sproul Rd & State Rd - MBNS,SEPTA,39.936111,-75.351439,6,9,8.590909090909092
SEPTA19184,Sproul Rd & Old Marple Rd - FS,SEPTA,39.942063,-75.349354,0,0,4.666666666666667
SEPTA19187,Sproul Rd & Crum Creek Rd - MBNS,SEPTA,39.953819,-75.352518,0,3,4.533333333333333
SEPTA19188,Reed Rd & Sproul Rd - MBFS,SEPTA,39.958076,-75.352655,0,6,3.933333333333333
SEPTA19190,Parkway Dr & Reed Rd - MBFS,SEPTA,39.960618,-75.349688,0,10,5.142857142857143
SEPTA19191,Parkway Dr & Westbourne Dr - MBNS,SEPTA,39.961466,-75.350915,0,4,5
SEPTA19193,Parkway Dr & Donna Cir,SEPTA,39.963476,-75.352992,0,0,5
SEPTA19194,Long Ln & Bradford Rd,SEPTA,39.955072,-75.264418,21,68,26.0625
SEPTA19196,Parkway Dr & Westbourne Dr - MBFS,SEPTA,39.961163,-75.350833,0,0,7.458333333333333
SEPTA19197,Parkway Dr & Reed Rd - MBNS,SEPTA,39.960359,-75.349546,2,0,7.5
SEPTA19199,Reed Rd & Sproul Rd - MBNS,SEPTA,39.958076,-75.353151,7,0,5.733333333333333
SEPTA19203,Sproul Rd & Old Marple Rd,SEPTA,39.941653,-75.349591,0,0,5.733333333333333
SEPTA19204,Sproul Rd & State Rd - MBFS,SEPTA,39.936388,-75.35171,9,3,9.326086956521738
SEPTA19205,Sproul Rd & Beatty Rd,SEPTA,39.934006,-75.352516,0,3,9.26086956521739
SEPTA19206,Sproul Rd & Kennerly Rd - FS,SEPTA,39.929453,-75.351222,0,1,9.152173913043478
SEPTA19207,Sproul Rd & Gleaves Rd,SEPTA,39.927579,-75.350303,5,25,8.41304347826087
SEPTA19208,Sproul Rd & Thomson Av,SEPTA,39.922606,-75.348385,2,6,8.391304347826088
SEPTA19210,Baltimore Pk & Chester Rd,SEPTA,39.913938,-75.344665,8,4,17.10144927536232
SEPTA19211,Baltimore Pk & Riverview Rd - MBFS,SEPTA,39.914329,-75.34267,20,10,17.055555555555557
SEPTA19212,Baltimore Pk & Church Rd,SEPTA,39.914934,-75.340013,25,2,17.38888888888889
SEPTA19213,Baltimore Pk & Thomson Av,SEPTA,39.915459,-75.337841,11,0,17.625
SEPTA19214,Woodland Av & Greenbriar La - FS,SEPTA,39.915143,-75.332896,3,0,8.6
SEPTA19215,Woodland Av & Eaton Rd - MBFS,SEPTA,39.913027,-75.331837,1,0,8.666666666666666
SEPTA19216,Woodland Av & School Ln,SEPTA,39.909839,-75.329528,6,0,9.333333333333334
SEPTA19217,Franklin Av & Kedron Av - FS,SEPTA,39.906775,-75.325319,1,1,10.466666666666667
SEPTA19218,Franklin Av & Amosland Rd,SEPTA,39.908058,-75.323476,0,0,10.533333333333333
SEPTA19219,Franklin Av & Amosland Rd - MBFS,SEPTA,39.90927,-75.320642,0,0,10.533333333333333
SEPTA19220,Franklin Av & Quince Ln - FS,SEPTA,39.910748,-75.31678,0,0,10.533333333333333
SEPTA19221,Franklin Av & Quaint St - FS,SEPTA,39.911344,-75.315068,0,0,10.533333333333333
SEPTA19222,Franklin Av & Dale Rd,SEPTA,39.912101,-75.31293,0,1,10.6
SEPTA19223,Franklin Av & South Av,SEPTA,39.913187,-75.309931,2,1,10.8
SEPTA19224,South Av & Copper Beech Ln - FS,SEPTA,39.911749,-75.308965,14,3,9.578947368421053
SEPTA19226,South Av & Armstrong Av,SEPTA,39.907758,-75.307544,1,0,9.947368421052632
SEPTA19227,South Av & Grand Av - MBNS,SEPTA,39.906624,-75.306696,2,1,9.947368421052632
SEPTA19232,Ashland Av & Academy Av,SEPTA,39.906941,-75.294245,0,0,8.631578947368421
SEPTA19233,Ashland Av & Garfield Av,SEPTA,39.907996,-75.29553,3,0,8.736842105263158
SEPTA19234,Ashland Av & Stratford Rd,SEPTA,39.909542,-75.297462,8,3,8.789473684210526
SEPTA19235,Ashland Av & Glenhaven Rd,SEPTA,39.910775,-75.299018,1,1,8.789473684210526
SEPTA19236,Ashland Av & Beech Av,SEPTA,39.91191,-75.300397,9,1,9.421052631578947
SEPTA19237,Beech Av & Maple Av,SEPTA,39.913228,-75.298034,2,0,9.578947368421053
SEPTA19238,Beech Av & Madison Av,SEPTA,39.91427,-75.295589,1,0,9.526315789473685
SEPTA19239,Madison Av & Rively Av,SEPTA,39.913796,-75.2952,4,2,9.736842105263158
SEPTA19240,Rively Av & Oak Ln,SEPTA,39.914749,-75.292554,2,0,9.68421052631579
SEPTA19241,Oak Av & Magnolia Av - FS,SEPTA,39.916241,-75.294263,2,2,9.947368421052632
SEPTA19242,Oak Ln & Maple Av,SEPTA,39.917305,-75.296055,0,0,9.947368421052632
SEPTA19243,Oak Av & Providence Rd,SEPTA,39.919493,-75.297751,1,4,9.947368421052632
SEPTA19244,Oak Ln & Bunting Ln,SEPTA,39.923297,-75.299621,0,1,9.68421052631579
SEPTA19245,Oak Ln & Broadway Av,SEPTA,39.924994,-75.300715,0,0,9.789473684210526
SEPTA19246,Baltimore Av & Delmar Dr,SEPTA,39.925742,-75.308056,28,75,20.153846153846153
SEPTA19247,Baltimore Av & Bishop Av,SEPTA,39.924977,-75.310667,11,55,19.53846153846154
SEPTA19248,Bishop Av & Delmar Dr,SEPTA,39.926789,-75.31077,1,0,9.473684210526315
SEPTA19250,Bishop Av & Springfield Rd,SEPTA,39.930376,-75.310516,4,1,9.578947368421053
SEPTA19252,Westpark Ln & Crestwood Dr,SEPTA,39.932497,-75.30716,4,1,10.31578947368421
SEPTA19253,Westpark Ln & Grammercy Dr,SEPTA,39.934166,-75.307499000000007,1,0,10.263157894736842
SEPTA19254,Westpark Ln & Bishop Av,SEPTA,39.935337,-75.308713,4,0,10.526315789473685
SEPTA19256,Garrett Rd & Childs Av,SEPTA,39.941711,-75.302208,5,2,10.789473684210526
SEPTA19257,Garrett Rd & Morgan Av - FS,SEPTA,39.943315,-75.299112,2,2,10.736842105263158
SEPTA19258,Garrett Rd & Burmont Rd,SEPTA,39.944152,-75.297351,4,5,10.526315789473685
SEPTA19261,Shadeland Av & Marshall Rd,SEPTA,39.942992,-75.289584,6,1,9.976190476190476
SEPTA19262,Marshall Rd & Eldon Av,SEPTA,39.943927,-75.287752,8,0,11.714285714285714
SEPTA19263,Marshall Rd & Mansfield Av,SEPTA,39.944995,-75.285258,11,1,12.380952380952381
SEPTA19264,Marshall Rd & Ardmore Av,SEPTA,39.945681,-75.283675,10,0,13.047619047619047
SEPTA19265,Marshall Rd & Windermere Av,SEPTA,39.946544,-75.281677,7,0,13.619047619047619
SEPTA19266,Windemere  Av & Plumstead Av,SEPTA,39.945168,-75.280405,14,0,14.19047619047619
SEPTA19267,Plumstead Av & Owen Av,SEPTA,39.945764,-75.278467,6,0,14.476190476190476
SEPTA19268,Plumstead Av & Lansdowne Av - FS,SEPTA,39.946779,-75.27667,10,2,15.047619047619047
SEPTA19269,Plumstead Av & Highland Av,SEPTA,39.948052,-75.274306,5,1,15.238095238095237
SEPTA19270,Plumstead Av & Jackson Av,SEPTA,39.948791,-75.272663,0,0,15.238095238095237
SEPTA19271,Plumstead Av & Wabash Av,SEPTA,39.949734,-75.270535,10,0,15.904761904761905
SEPTA19272,Plumstead Av & Wycombe Av,SEPTA,39.950499,-75.268231,8,2,16.238095238095237
SEPTA19274,Long Ln & Pine St,SEPTA,39.953626,-75.26363,17,1,25.367088607594937
SEPTA19275,Long Ln & Locust St,SEPTA,39.954644,-75.264135,47,22,25.430379746835442
SEPTA19276,Long Ln & Walnut St,SEPTA,39.957062,-75.263598,14,37,25.240506329113924
SEPTA19277,Long Ln & Sansom St,SEPTA,39.958498,-75.263111,1,18,27.43103448275862
SEPTA19279,Welsh Rd & Roosevelt Blvd - MBNS,SEPTA,40.073691,-75.034187,23,22,6.9523809523809526
SEPTA19281,Ridge Av & Cathedral Rd - FS,SEPTA,40.063763,-75.239696,307.27197072793047,329.9947039575669,3.915225193493026
SEPTA19284,75th St & Lansdowne Av - FS,SEPTA,39.972667,-75.260408,13,15,29.21212121212121
SEPTA19285,75th St & Brockton Rd - FS,SEPTA,39.973071,-75.262132,0,64,26.303030303030305
SEPTA19286,75th St & Malvern Av,SEPTA,39.974403,-75.264113,0,105,21.78787878787879
SEPTA19287,Woodbine Av & 75th St - FS,SEPTA,39.975619,-75.265835,1,91,18.272727272727273
SEPTA19288,Woodbine Av & 76th St,SEPTA,39.9748,-75.267526,1,54,16.12121212121212
SEPTA19289,Woodbine Av & 77th St,SEPTA,39.973759,-75.269655,1,28,15.393939393939394
SEPTA19290,77th St & Brookhaven Rd,SEPTA,39.974644,-75.270444,0,22,14.515151515151516
SEPTA19291,77th St & Sherwood Rd,SEPTA,39.975734,-75.27134,1,47,12.727272727272727
SEPTA19300,Lancaster Av & Church Rd - Philadelphia,SEPTA,39.987892,-75.253319,0,2,20.73076923076923
SEPTA19301,Lancaster Av & Overbrook Av - FS,SEPTA,39.987131,-75.251749,0,0,20.653846153846153
SEPTA19302,Lancaster Av & Sherwood Rd,SEPTA,39.986693,-75.250923,1,1,20.692307692307693
SEPTA19303,Lancaster Av & Woodbine Av,SEPTA,39.985466,-75.248351,3,17,20.153846153846153
SEPTA19304,Lancaster Av & Woodbine Av,SEPTA,39.98543,-75.247961,12,2,21.962962962962962
SEPTA19305,Lancaster Av & Sherwood Rd,SEPTA,39.986656,-75.250451,0,1,21.814814814814813
SEPTA19306,Lancaster Av & Overbrook Rd,SEPTA,39.987238,-75.251619,1,1,21.85185185185185
SEPTA19309,Lancaster Av & Indian Creek Rd,SEPTA,39.993022,-75.264779,0,0,17.62962962962963
SEPTA19311,Lancaster Av & Remington Rd,SEPTA,39.995328,-75.267539,1,5,17.444444444444443
SEPTA19312,Lancaster Av & Stanford Dr - FS,SEPTA,39.998456,-75.27129,0,1,17.40740740740741
SEPTA19313,Wynnewood Rd & Lancaster Av - FS,SEPTA,40.00163,-75.275182,24,37,14.49056603773585
SEPTA19314,Williams Rd & Wynnewood Rd,SEPTA,40.002482,-75.271529,8,3,14.320754716981131
SEPTA19315,Wynnewood Rd & Penn Rd,SEPTA,40.002448,-75.273313,6,6,14.377358490566039
SEPTA19316,Lancaster Av & W Old Wynnewood Rd,SEPTA,40.001802,-75.27751,3,10,12.074074074074074
SEPTA19318,Lancaster Av & Chatham Rd - MBNS,SEPTA,40.003843,-75.28267,0,16,11.333333333333334
SEPTA19319,Lancaster Av & Argyle Rd,SEPTA,40.00642,-75.287876,0,0,10.592592592592593
SEPTA19320,Lancaster Av & Station Av - FS,SEPTA,40.007833,-75.290816,14,50,15.574468085106384
SEPTA19321,Lancaster Av & Ardmore Av - FS,SEPTA,40.009085,-75.293295,12,50,11.848484848484848
SEPTA19323,Lancaster Av & Wyoming Av,SEPTA,40.011062,-75.297121,2,0,17.153846153846153
SEPTA19324,Lancaster Av & College Ln,SEPTA,40.012072,-75.299152,0,0,17.128205128205128
SEPTA19325,Lancaster Av & Haverford Sta Rd,SEPTA,40.013065,-75.301136,0,15,16.53846153846154
SEPTA19327,Lancaster Av & N Buck Ln,SEPTA,40.015471,-75.305895,0,1,16.05128205128205
SEPTA19328,Lancaster Av & Barrett Av,SEPTA,40.017385,-75.309839,0,10,15.538461538461538
SEPTA19330,Lancaster Av & Lee Av,SEPTA,40.019057,-75.31311,0,7,14.64102564102564
SEPTA19334,Lancaster Av & Warner Av,SEPTA,40.023572,-75.32243,2,2,12.923076923076923
SEPTA19335,Lancaster Av & Roberts Rd - FS,SEPTA,40.024475,-75.324343,0,2,12.692307692307692
SEPTA19336,Lancaster Av & Montrose Av,SEPTA,40.025181,-75.325713,0,4,12.41025641025641
SEPTA19337,Lancaster Av & Airdale Rd - FS,SEPTA,40.027416,-75.329848,1,2,24.235294117647058
SEPTA19340,Lancaster Av & Lowrys Ln,SEPTA,40.0299,-75.333639,1,0,24.352941176470587
SEPTA19341,Lancaster Av & Black Friar Ln,SEPTA,40.031249,-75.335541,0,0,24.352941176470587
SEPTA19342,Lancaster Av & Ithan Av,SEPTA,40.03368,-75.339096,0,7,23.705882352941178
SEPTA19343,Lancaster Av & Villanova University,SEPTA,40.03495,-75.343067,8,1,24.176470588235293
SEPTA19344,Lancaster Av & Spring Mill Rd,SEPTA,40.035944,-75.348717,1,4,23.823529411764707
SEPTA19347,King of Prussia Rd & NHSL Radnor Sta Dr - FS,SEPTA,40.04167,-75.355816,37,2,25.941176470588236
SEPTA19348,King of Prussia Rd & Chilton Bldg,SEPTA,40.042866,-75.356631,1,1,25.88235294117647
SEPTA19350,Radnor Chester Rd & Radnor Hotel Dr,SEPTA,40.040523,-75.364673,0,15,24.58823529411765
SEPTA19352,Lancaster & Saint Davids Square - FS,SEPTA,40.040945,-75.368279,1,28,22.176470588235293
SEPTA19353,Lancaster Av & Cambria Ct,SEPTA,40.042231,-75.371104,1,0,22.235294117647058
SEPTA19354,Lancaster Av & Chamounix Rd,SEPTA,40.042955,-75.373953,0,1,22
SEPTA19355,Lancaster Av & Pembroke Av,SEPTA,40.043555,-75.378079,1,16,20.647058823529413
SEPTA19356,Lancaster Av & Aberdeen Av - FS,SEPTA,40.043825,-75.382418,0,7,20.176470588235293
SEPTA19357,Lancaster Av & Waynewood Av - FS,SEPTA,40.044049,-75.386261,2,30,18.41176470588235
SEPTA19359,Lancaster Av & Strafford Av,SEPTA,40.044258,-75.397872,0,1,16.58823529411765
SEPTA19360,Lancaster Av & Eagle Rd,SEPTA,40.044509,-75.400722,0,9,15.882352941176471
SEPTA19361,Lancaster Av & Sugartown Rd,SEPTA,40.045652,-75.404138,1,9,15.294117647058824
SEPTA19362,Lancaster Av & Conestoga Rd - MBFS,SEPTA,40.047277,-75.408608,0,16,14.176470588235293
SEPTA19363,Lancaster Av & Berkley Rd,SEPTA,40.047858,-75.411351,1,6,13.823529411764707
SEPTA19364,Lancaster Av & Grove Av,SEPTA,40.048536,-75.415229,1,3,13.764705882352942
SEPTA19366,Lancaster Av & Waterloo Rd,SEPTA,40.045904,-75.423341,1,1,12.941176470588236
SEPTA19368,Lancaster Av & Lakeside Av,SEPTA,40.046913,-75.434622,0,0,12.470588235294118
SEPTA19369,Lancaster Av & Old Lancaster Rd,SEPTA,40.048269,-75.438465,0,1,12.352941176470589
SEPTA19370,Lancaster Av & Bridge Av - FS,SEPTA,40.046252,-75.445394,0,8,11.470588235294118
SEPTA19371,Lancaster Av & Leopard Rd - FS,SEPTA,40.044921,-75.447758,0,1,11.294117647058824
SEPTA19372,Lancaster Av & Manchester Ct,SEPTA,40.043778,-75.450513,0,1,11.235294117647058
SEPTA19373,Lancaster Av & Glenn Av,SEPTA,40.042723,-75.460717,0,9,10.588235294117647
SEPTA19376,Lancaster Av & Bear Hill Rd,SEPTA,40.042264,-75.475461,0,1,10.352941176470589
SEPTA19377,Lancaster Av & Darby Rd,SEPTA,40.041984,-75.482531,1,55,8.03448275862069
SEPTA19378,Lancaster Av & Valley Rd - FS,SEPTA,40.041939,-75.484305,8,18,6.896551724137931
SEPTA19379,Lancaster Av & Plank Av,SEPTA,40.041821,-75.488006,5,5,9.229508196721312
SEPTA19380,Lancaster Av & Cedar Hollow Rd,SEPTA,40.041649,-75.492735,1,13,8.950819672131148
SEPTA19382,Lancaster Av & Clover Hill Rd,SEPTA,39.999565,-75.272752,0,3,17.25925925925926
SEPTA19384,Lancaster Av & Banbury Way - FS,SEPTA,40.044221,-75.393651,0,19,16.88235294117647
SEPTA19388,Lancaster Av & Cedar Hollow Rd,SEPTA,40.041506,-75.493184,40,30,8.23728813559322
SEPTA19389,Lancaster Av & Plank Av,SEPTA,40.041678,-75.488218,2,3,8.135593220338983
SEPTA19390,Lancaster Av & Valley Rd,SEPTA,40.041823,-75.484234,3,11,8.5
SEPTA19391,Lancaster Av & Darby Rd,SEPTA,40.041859,-75.482898,29,1,8.689655172413794
SEPTA19392,Lancaster Av & Chestnut Rd - MBFS,SEPTA,40.041959,-75.479729,6,3,8.655172413793103
SEPTA19393,Lancaster Av & Leopard Rd,SEPTA,40.042067,-75.476821,4,0,9.588235294117647
SEPTA19396,Lancaster Av & Glenn Av,SEPTA,40.042563,-75.460823,3,0,9.941176470588236
SEPTA19397,Lancaster Av & Manchester Ct - FS,SEPTA,40.043645,-75.450395,0,0,10
SEPTA194,59th St & Columbia Av - FS,SEPTA,39.981214,-75.239537,105.18571428571431,29.588888888888892,8.640762425188656
SEPTA19400,Lancaster Av & Midland Av,SEPTA,40.048153,-75.439056,0,0,10.705882352941176
SEPTA19403,Lancaster Av & Waterloo Rd,SEPTA,40.045601,-75.423649,3,0,11
SEPTA19405,Lancaster Av & Valley Forge Rd,SEPTA,40.047368,-75.419356,0,0,11.294117647058824
SEPTA19406,Lancaster Av & Berkley Rd,SEPTA,40.047831,-75.411977,4,0,12.235294117647058
SEPTA19407,Lancaster Av & E Conestoga Rd - MBNS,SEPTA,40.047143,-75.408572,21,2,13.470588235294118
SEPTA19408,Lancaster Av & Sugartown Rd,SEPTA,40.045964,-75.405167,10,0,14.117647058823529
SEPTA19409,Lancaster Av & Eagle Rd,SEPTA,40.044446,-75.401159,1,0,14.235294117647058
SEPTA19411,Lancaster Av & Grove Av - FS,SEPTA,40.048385,-75.414922,5,0,11.705882352941176
SEPTA19412,Lancaster Av & Bloomingdale Av - FS,SEPTA,40.04406,-75.393024,5,0,14.647058823529411
SEPTA19413,Lancaster Av & Louella Av - FS,SEPTA,40.043826,-75.385209,6,1,16.058823529411764
SEPTA19414,Lancaster Av & Aberdeen Av,SEPTA,40.043628,-75.381603,8,1,16.823529411764707
SEPTA19415,Lancaster Av & Pembroke Av,SEPTA,40.043413,-75.378469,8,0,17.235294117647058
SEPTA19416,Lancaster Av & Saint Davids Rd,SEPTA,40.042866,-75.374414,2,0,17.235294117647058
SEPTA19417,Lancaster Av & Cambria Ct,SEPTA,40.042178,-75.371459,0,0,17.294117647058822
SEPTA19418,Lancaster Av & Saint Davids Square,SEPTA,40.040641,-75.36835,22,0,18.705882352941178
SEPTA19419,RadnorChester Rd & Lancaster Av - FS,SEPTA,40.040282,-75.364804,7,0,19.647058823529413
SEPTA19421,King of Prussia Rd & Chilton Bldg,SEPTA,40.042786,-75.356844,0,0,19.823529411764707
SEPTA19422,King of Prussia Rd & NHSL Radnor Sta Dr,SEPTA,40.041732,-75.356053,3,51,16.176470588235293
SEPTA19424,Lancaster Av & Spring Mill Rd - FS,SEPTA,40.035793,-75.3488,0,0,16.352941176470587
SEPTA19425,Lancaster Av & Villanova University,SEPTA,40.034959,-75.344083,3,22,14.882352941176471
SEPTA19426,Lancaster Av & Ithan Av,SEPTA,40.03376,-75.339616,2,0,14.647058823529411
SEPTA19427,Lancaster Av & Black Friar Rd,SEPTA,40.031464,-75.336167,0,0,14.647058823529411
SEPTA19428,Lancaster Av & Lowry's Ln,SEPTA,40.030088,-75.334206,0,1,14.647058823529411
SEPTA19430,Lancaster Av & Radnor House,SEPTA,40.028346,-75.331631,0,0,14.588235294117647
SEPTA19431,Lancaster Av & Airdale Av,SEPTA,40.027318,-75.330013,1,0,14.705882352941176
SEPTA19432,Lancaster Av & Montrose Av - FS,SEPTA,40.025074,-75.325856,1,0,8.615384615384615
SEPTA19433,Lancaster Av & Roberts Rd,SEPTA,40.024529,-75.324757,4,0,8.76923076923077
SEPTA19434,Lancaster Av & Warner Av,SEPTA,40.023528,-75.322702,1,3,8.897435897435898
SEPTA19436,Lancaster Av & Summit Grove Av,SEPTA,40.022303,-75.320186,11,0,9.35897435897436
SEPTA19438,Lancaster & Old Lancaster Rd,SEPTA,40.019048,-75.313666,0,0,10.846153846153847
SEPTA19439,Lancaster Av & Penn St,SEPTA,40.017975,-75.311446,21,2,11.846153846153847
SEPTA19440,Lancaster Av & Old Buck Ln,SEPTA,40.017036,-75.309485,11,2,12.282051282051283
SEPTA19441,Lancaster Av & Buck Ln,SEPTA,40.015462,-75.306249,0,0,12.282051282051283
SEPTA19443,Lancaster Av & Haverford Station Rd,SEPTA,40.013119,-75.301597,7,4,12.76923076923077
SEPTA19444,Lancaster Av & College Ln - FS,SEPTA,40.01193,-75.299223,0,0,12.743589743589743
SEPTA19445,Lancaster Av & Wyoming Av,SEPTA,40.011026,-75.297452,1,1,12.64102564102564
SEPTA19446,Lancaster Av & Argyle Rd - FS,SEPTA,40.006295,-75.28803,1,0,11.038461538461538
SEPTA19447,Lancaster Av & Church Rd - Ardmore,SEPTA,40.005257,-75.285964,6,0,11.153846153846153
SEPTA19449,Lancaster Av & Chatham Rd - MBFS,SEPTA,40.003361,-75.282092,17,0,11.73076923076923
SEPTA19450,Lancaster Av & Old Wynnewood Rd,SEPTA,40.001865,-75.278231,10,2,12.153846153846153
SEPTA19452,Lancaster Av & Clover Hill Rd,SEPTA,39.999619,-75.273225,1,0,16.53846153846154
SEPTA19453,Lancaster Av & Stanford Rd,SEPTA,39.998215,-75.27129,0,0,16.576923076923077
SEPTA19454,Lancaster Av & Remington Rd,SEPTA,39.995444,-75.267964,7,3,16.923076923076923
SEPTA19455,Lancaster Av & 324,SEPTA,39.994014,-75.266254,0,0,16.923076923076923
SEPTA19465,77th St & Overbrook Av,SEPTA,39.977002,-75.272625,77,8,11.794117647058824
SEPTA19469,77th St & Woodbine Av,SEPTA,39.973616,-75.26988,21,0,14.764705882352942
SEPTA19470,Woodbine Av & 76th St,SEPTA,39.974569,-75.267645,55,0,16.970588235294116
SEPTA19472,75th St & Malvern Av,SEPTA,39.97443,-75.264409,42,1,20.529411764705884
SEPTA19473,75th St & Brockton Rd,SEPTA,39.973045,-75.262463,27,1,21.235294117647058
SEPTA19474,75th St & Lansdowne Av,SEPTA,39.972301,-75.260327,42,15,22.647058823529413
