stop_id,agency_id,stop_name
24610,SEPTA,Escort Av & Island Av
24614,SEPTA,Moyamensing Av & Pollock St
24615,SEPTA,Moyamensing Av & 16th St
24616,SEPTA,Moyamensing Av & 15th St
24617,SEPTA,10th St & Bigler St
24618,SEPTA,Moyamensing Av & 15th St
24619,SEPTA,Moyamensing Av & 16th St
24620,SEPTA,Moyamensing Av & 17th St
24624,SEPTA,48th St & Locust St
24625,SEPTA,48th St & Spruce St
24626,SEPTA,48th St & Pine St
24627,SEPTA,48th St & Larchwood Av
24628,SEPTA,48th St & Hazel Av
24629,SEPTA,48th St & Cedar Av
24630,SEPTA,48th St & Baltimore Av
24631,SEPTA,49th St & Baltimore Av - FS
24632,SEPTA,49th St & Florence Av
24633,SEPTA,49th St & Warrington Av
24634,SEPTA,49th St & Springfield Av
24636,SEPTA,49th St & Chester Av - FS
24637,SEPTA,49th St & Kingsessing Av
24638,SEPTA,49th St & Greenway Av
24639,SEPTA,Grays Ferry Av & Grove St - MBNS
24640,SEPTA,Grays Ferry Av & 35th St
24641,SEPTA,Grays Ferry Av & 34th St
24642,SEPTA,Wharton St & 33rd St
24643,SEPTA,Wharton St & 32nd St
24644,SEPTA,Wharton St & 31st St
24646,SEPTA,Allegheny Av & Napa St
24663,SEPTA,Washington Av & 24th St
24664,SEPTA,Washington Av & 23rd St
24665,SEPTA,Washington Av & 22nd St
24666,SEPTA,Washington Av & 21st St
24667,SEPTA,Washington Av & 19th St
24668,SEPTA,Washington Av & 18th St
24669,SEPTA,Washington Av & 17th St
24670,SEPTA,Washington Av & 16th St
24671,SEPTA,Washington Av & 15th St
24672,SEPTA,Washington Av & 12th St
24673,SEPTA,Washington Av & 11th St
24674,SEPTA,Washington Av & 10th St
24675,SEPTA,Washington Av & 9th St
24676,SEPTA,Washington Av & 8th St
24677,SEPTA,Washington Av & 7th St
24678,SEPTA,Washington Av & 6th St
24679,SEPTA,Washington Av & 5th St
24680,SEPTA,Washington Av & 4th St
24681,SEPTA,Washington Av & 3rd St
24682,SEPTA,Washington Av & Moyamensing Av
24683,SEPTA,Washington Av & 2nd St
24684,SEPTA,Washington Av & Front St
24685,SEPTA,Adams Av & Whitaker Av - FS
24686,SEPTA,Adams Av & Montour St
24687,SEPTA,Adams Av & Tabor Rd
24688,SEPTA,Adams Av & Foulkrod St
24689,SEPTA,Adams Av & Rising Sun Av
24690,SEPTA,Adams Av & Hill Creek Dr - FS
24692,SEPTA,Crescentville Av & Adams Ave - FS
24693,SEPTA,Crescentville Av & Hammond Av
24694,SEPTA,Front St & Spencer St - FS
24695,SEPTA,Godfrey Av & Front St - FS
24696,SEPTA,Godfrey Av & Mascher St
24697,SEPTA,Godfrey Av & 3rd St
24698,SEPTA,Godfrey Av & 4th St
24699,SEPTA,66th Av & 5th St - FS
24700,SEPTA,66th Av & 6th St
24701,SEPTA,66th Av & 7th St
24702,SEPTA,66th Av & 8th St
24703,SEPTA,66th Av & Lawnton Av
24704,SEPTA,66th Av & 10th St
24705,SEPTA,66th Av & 11th St
24706,SEPTA,66th Av & 12th St
24707,SEPTA,66th Av & 13th St
24708,SEPTA,Old York Rd & 66th Av - FS
24710,SEPTA,Chelten Av 16th St
24711,SEPTA,Chelten Av 17th St
24712,SEPTA,Chelten Av & 18th St
24714,SEPTA,Chelten Av & Limekiln Pk
24715,SEPTA,Chelten Av & 21st St
24716,SEPTA,Chelten Av & Wister St
24717,SEPTA,Chelten Av & Anderson St
24718,SEPTA,Chelten Av & Ardleigh St
24719,SEPTA,Chelten Av & Sprague St
24720,SEPTA,Chelten Av & Boyer St
24721,SEPTA,Penn St & Pulaski Av - detour
24722,SEPTA,Penn St & Morris St - detour
24723,SEPTA,King St & Queen Ln - detour
24724,SEPTA,Queen Ln & Wissahickon Av - detour
24725,SEPTA,Queen Ln & Stokley St - detour
24726,SEPTA,Queen Ln & Fox St - detour
24727,SEPTA,Penn St & Wayne Av - FS detour
24728,SEPTA,Midvale Av & McMichael St
24729,SEPTA,Midvale Av & Vaux St - FS
24730,SEPTA,Midvale Av & Warden Dr
24731,SEPTA,Midvale Av & Cresson St - FS
24735,SEPTA,Reed St & Front St
24736,SEPTA,Columbus Blvd & Reed St - MBFS
24742,SEPTA,Front St & Wharton St
24743,SEPTA,Front St & Ellsworth - FS
24744,SEPTA,Washington Av & 2nd St
24746,SEPTA,Washington Av & 3rd St
24747,SEPTA,Washington Av & 4th St
24748,SEPTA,Washington Av & 5th St
24749,SEPTA,Washington Av & 6th St
24750,SEPTA,Washington Av & 7th St
24752,SEPTA,Washington Av & 8th St
24753,SEPTA,Washington Av & 9th St
24754,SEPTA,Washington Av & 10th St
24755,SEPTA,Washington Av & 11th St
24756,SEPTA,Washington Av & 12th St
24757,SEPTA,Washington Av & 13th St
24758,SEPTA,Washington Av & 15th St
24759,SEPTA,Washington Av & 16th St
24760,SEPTA,Washington Av & 17th St
24761,SEPTA,Washington Av & 18th St
24762,SEPTA,Washington Av & 19th St
24763,SEPTA,Washington Av & 21st St
24764,SEPTA,Washington Av & 22nd St
24765,SEPTA,Washington Av & 23rd St
24766,SEPTA,Washington Av & 24th St
24767,SEPTA,Washington Av & 25th St
24778,SEPTA,Midvale Av & Cresson St
24779,SEPTA,Midvale Av & Conrad St
24780,SEPTA,Midvale Av & Vaux St
24781,SEPTA,Midvale Av & McMichael St
24782,SEPTA,Midvale Av & Fox St
24783,SEPTA,Queen Ln & Stokley St - detour
24784,SEPTA,Queen Ln & Wayne Av - detour
24785,SEPTA,Queen Ln & Wissahickon Av - detour
24786,SEPTA,Queen Ln & Laurens St - detour
24787,SEPTA,Queen Ln & Morris St - detour
24788,SEPTA,Queen Ln & Pulaski Av - detour
24789,SEPTA,Wayne Av & Coulter St - FS
24791,SEPTA,Chelten Av & Boyer St
24792,SEPTA,Chelten Av & Sprague St
24793,SEPTA,Chelten Av & Ardleigh St
24794,SEPTA,Chelten Av & Anderson St
24795,SEPTA,Wyncote Av & 65th Av
24796,SEPTA,Wyncote Av & Stenton Av
24797,SEPTA,Wyncote Av & 66th Av
24798,SEPTA,66th Av & Limekiln Pk
24799,SEPTA,66th Av & 20th St
248,SEPTA,Germantown Pk & Northwestern Av - FS
24800,SEPTA,66th Av & Ogontz Av
24801,SEPTA,66th Av & 18th St
24802,SEPTA,66th Av & 17th St
24803,SEPTA,66th Av & 16th St
24804,SEPTA,66th Av & 15th St
24805,SEPTA,66th Av & 13th St
24806,SEPTA,66th Av & 12th St
24807,SEPTA,66th Av & 11th St
24808,SEPTA,66th Av & Lawnton Av
24809,SEPTA,66th Av & 10th St
24810,SEPTA,66th Av & 8th St
24811,SEPTA,66th Av & 7th St
24812,SEPTA,66th Av & 6th St
24813,SEPTA,66th Av & 5th St
24814,SEPTA,Godfrey Av & 5th St - FS
24815,SEPTA,Godfrey Av & Mascher St
24816,SEPTA,Godfrey Av & Front St
24817,SEPTA,Front St & Spencer St
24818,SEPTA,Champlost Av & Front St - FS
24819,SEPTA,Champlost Av & Ella St
24820,SEPTA,Champlost Av & Hammond Av
24821,SEPTA,Crescentville Rd & Adams Av
24823,SEPTA,Adams Av & Rising Sun Av - FS
24824,SEPTA,Adams Av & Hill Creek Dr
24825,SEPTA,Adams Av & Bingham St
24826,SEPTA,Adams Av & Tabor Rd
24827,SEPTA,Adams Av & Montour St
24828,SEPTA,Adams Av & Whitaker Av
24829,SEPTA,Foulkrod St & Ramona St - FS
24830,SEPTA,Foulkrod St & Castor Av - FS
24831,SEPTA,Foulkrod St & Rutland St
24832,SEPTA,Foulkrod St & Large St
24833,SEPTA,Foulkrod St & Horrocks St
24834,SEPTA,Foulkrod St & Oakland St
24835,SEPTA,Foulkrod St & Leiper St
24836,SEPTA,Foulkrod St & Penn St
24837,SEPTA,Oregon Av & Weccacoe St - MBFS
24838,SEPTA,Oregon Av & Weccacoe St - MBFS
24839,SEPTA,Reed St & 31st St
24840,SEPTA,Reed St & 32nd St
24841,SEPTA,Reed St & 33rd St
24844,SEPTA,Paschall Av & Grays Ferry Av - MBFS
24845,SEPTA,49th St & Greenway Av
24846,SEPTA,49th St & Kingsessing Av
24847,SEPTA,49th St & Chester Av - FS
24848,SEPTA,49th St & Springfield Av - FS
24849,SEPTA,49th St & Warrington Av
24850,SEPTA,49th St & Florence Av
24851,SEPTA,49th St & Baltimore Av
24852,SEPTA,48th St & Baltimore Av - FS
24853,SEPTA,48th St & Cedar Av
24854,SEPTA,48th St & Hazel Av
24855,SEPTA,48th St & Larchwood Av
24856,SEPTA,48th St & Pine St
24857,SEPTA,48th St & Spruce St
24858,SEPTA,48th St & Locust St
24859,SEPTA,48th St & Walnut St
24861,SEPTA,48th St & Fairmount Av
24862,SEPTA,48th St & Aspen St
24863,SEPTA,48th St & Brown St
24864,SEPTA,48th St & Parrish St
24865,SEPTA,48th St & Westminster Av
24866,SEPTA,3rd St & Monroe St
24867,SEPTA,3rd St & Green St
24868,SEPTA,Germantown Av & Oxford St
24871,SEPTA,4th St & Welsh St
24873,SEPTA,3rd St & Madison St
24874,SEPTA,4th St & Upland St
24876,SEPTA,4th St & Caldwell St
24877,SEPTA,4th St & Hinkson St
24878,SEPTA,4th St & Harrah's Blvd
24880,SEPTA,Industrial Hwy & Saville Av
24883,SEPTA,Industrial Hwy & Saude Av
24885,SEPTA,Governor Printz & Jansen Blvd - MBFS
24886,SEPTA,Governor Printz Blvd & 1st  Av - MBNS
24887,SEPTA,Governor Printz Blvd & 2nd Av
24888,SEPTA,Governor Printz Blvd & 3rd Av
24889,SEPTA,Governor Printz Blvd & 4th Av - FS
24890,SEPTA,Governor Printz Blvd & 5th Av
24891,SEPTA,Oxford St & 3rd St - FS
24892,SEPTA,Brewster Av & 76th St - MBFS
24894,SEPTA,Essington Av & 67th St - FS
24896,SEPTA,Lindbergh Blvd  & Suffolk Av
24897,SEPTA,Lindbergh Blvd  & 74th St - FS
24898,SEPTA,Lindbergh Blvd  & 72nd St - FS
24899,SEPTA,Lindbergh Blvd  & 70th St - FS
24900,SEPTA,Lindbergh Blvd  & 68th St
24901,SEPTA,Lindbergh Blvd  & Eastwick Av - MBNS
24903,SEPTA,Lindbergh Blvd  & 65th St
24904,SEPTA,Lindbergh Blvd  & 64th St
24905,SEPTA,Lindbergh Blvd  & 63rd St
24906,SEPTA,Lindbergh Blvd  & 62nd St
24907,SEPTA,Lindbergh Blvd  & 61st St
24908,SEPTA,61st St & Eastwick Av
24909,SEPTA,61st St & Passyunk Av - MBNS
24910,SEPTA,Passyunk Av & 25th St
24911,SEPTA,Passyunk Av & 24th St
24912,SEPTA,Passyunk Av & 23rd St
24913,SEPTA,Passyunk Av & 22nd St
24914,SEPTA,Passyunk Av & 21st St
24915,SEPTA,Passyunk Av & 19th St
24916,SEPTA,Passyunk Av & 18th St
24917,SEPTA,Passyunk Av & 17th St
24918,SEPTA,Passyunk Av & 16th St
24919,SEPTA,Passyunk Av & 15th St
24920,SEPTA,Passyunk Av & 17th St
24921,SEPTA,Passyunk Av & 18th St
24922,SEPTA,Passyunk Av & 19th St
24923,SEPTA,Passyunk Av & 21st St
24924,SEPTA,Passyunk Av & 22nd St
24925,SEPTA,Passyunk Av & 23rd St
24926,SEPTA,Passyunk Av & 24th St
24927,SEPTA,Passyunk Av & 25th St
24929,SEPTA,Passyunk Av & 28th St - FS
24931,SEPTA,Passyunk Av & 63rd St - FS
24932,SEPTA,Essington Av & 67th St
24933,SEPTA,Holstein Av & 74th St
24934,SEPTA,Brewster Av & 76th St - MBNS
24935,SEPTA,61st St & Eastwick Av - FS
24936,SEPTA,Lindbergh Blvd & 61st St - FS
24937,SEPTA,Lindbergh Blvd & 62nd St
24938,SEPTA,Lindbergh Blvd & 63rd St
24939,SEPTA,Lindbergh Blvd & 64th St
24940,SEPTA,Lindbergh Blvd & 65th St
24941,SEPTA,Lindbergh Blvd & Harley Av
24942,SEPTA,Lindbergh Blvd & Eastwick Av
24943,SEPTA,Lindbergh Blvd & 68th St
24944,SEPTA,Lindbergh Blvd & 70th St
24945,SEPTA,Lindbergh Blvd & 72nd St
24946,SEPTA,Lindbergh Blvd & 74th St - FS
24947,SEPTA,Lindbergh Blvd & 78th St
24948,SEPTA,Governor Printz & 5th Av - FS
24949,SEPTA,Governor Printz & 4th Av
24950,SEPTA,Governor Printz & 3rd Av
24951,SEPTA,Governor Printz & 2nd Av
24952,SEPTA,Governor Printz & 1st Av - FS
24953,SEPTA,Governor Printz & Jansen Av - FS
24955,SEPTA,Governor Printz & Saude Av
24957,SEPTA,Industrial Hwy & Saville Av
24958,SEPTA,Industrial Hwy & Excelon Eddystone Station
24959,SEPTA,4th St & Harrah's Blvd - FS
24960,SEPTA,4th St & Caldwell St
24961,SEPTA,Morton Av & 4th St - FS
24963,SEPTA,3rd St & Madison St
24964,SEPTA,3rd St & Welsh St
24965,SEPTA,Front St & Indiana St
24966,SEPTA,Front St & Ontario St
24967,SEPTA,Front St & Hunting Park Av - MBFS
24968,SEPTA,Crescentville Rd & Adams Av - MBFS
24969,SEPTA,Crescentville & Walnut Prk Dr - MBNS
24971,SEPTA,4th St & Noble St
24973,SEPTA,Whitman Plaza - 2
24976,SEPTA,Highland Av & 4th St - MBFS
24978,SEPTA,Highland Av & 7th St
24979,SEPTA,Delaware Av & Oregon Av - MBFS
24981,SEPTA,Columbus Blvd & Packer Av - FS
24982,SEPTA,Delaware Av & Oregon Av - MBNS
24983,SEPTA,9th St & Harwick St
24984,SEPTA,9th St & Booth St
24985,SEPTA,9th St & Clover Ln
24986,SEPTA,9th St & Meadow Ln
24987,SEPTA,9th St & Sunset St
24988,SEPTA,9th St & Langley St
24989,SEPTA,9th St & Chestnut St
24990,SEPTA,Ridge Rd & Main St
24991,SEPTA,Ridge Rd & Baker St
24992,SEPTA,Ridge Rd & Crosgrove St
24993,SEPTA,Ridge Rd & Yates Av
24994,SEPTA,Ridge Av & Huddell St
24995,SEPTA,Ridge Av & Hewes Av
25,SEPTA,Roosevelt Blvd & 5th St
250,SEPTA,Germantown Av & Bethlehem Pk - FS
25007,SEPTA,Bristol Rd & Fulton Av
25009,SEPTA,Ridge Rd & Hewes Av
2501,SEPTA,Stevens Dr & Airport Business Ctr
25010,SEPTA,Ridge Rd & Huddell St - FS
25013,SEPTA,Ridge Rd & Yates Av
25014,SEPTA,Ridge Rd & Crosgrove St - FS
25016,SEPTA,Ridge Rd & Main St
25017,SEPTA,9th St & Chestnut St - FS
25018,SEPTA,9th St & Langley Av - FS
25019,SEPTA,9th St & Sunset St
25020,SEPTA,9th St & Trainer St
25021,SEPTA,9th St & Booth St
25022,SEPTA,9th St & Harwick St
25023,SEPTA,9th St & Meadow Ln
25024,SEPTA,Highland Av & 7th St
25027,SEPTA,Highland Av & 6th St - MBFS
25034,SEPTA,Rockhill Rd & Overlook Blvd - FS
25036,SEPTA,Paschall Av & Grays Ferry Av
25037,SEPTA,50th St & Paschall Av
25038,SEPTA,Paschall Av & 49th St
25039,SEPTA,Grays Ferry Av & 33rd St
25040,SEPTA,Grays Ferry Av & 32rd St
25041,SEPTA,Grays Ferry Av & 31st St
25042,SEPTA,Grays Ferry Av & 30th St
25043,SEPTA,Grays Ferry Av & 29th St
25044,SEPTA,Grays Ferry Av & Carpenter St
25045,SEPTA,Grays Ferry Av & Christian St
25046,SEPTA,Grays Ferry Av & Catherine St
25047,SEPTA,Grays Ferry Av & Fitzwater St
25048,SEPTA,Grays Ferry Av & Bainbridge St
25049,SEPTA,Chester Pk & Folcroft Av
2505,SEPTA,Christy Dr & Wilmington Pk - FS
25050,SEPTA,Chester Pk & Rambler Rd
25052,SEPTA,Chester Pk & Ashland Av
25053,SEPTA,Chester Pk & Gardner Av
25054,SEPTA,Chester Pk & Knowles Av - FS
25055,SEPTA,Chester Pk & Glenolden Av
25056,SEPTA,Chester Pk & Grays Av
25057,SEPTA,Chester Pk & South Av
25060,SEPTA,Chester Pk & Winona Av
25061,SEPTA,Chester Pk & Amosland Rd
25062,SEPTA,Chester Pk & Huron Av - FS
25063,SEPTA,Chester Pk & Summit Av
25064,SEPTA,Bainbridge St & 22nd St
25065,SEPTA,Chester Pk & Prospect Av
25066,SEPTA,Chester Pk & Burk Av - FS
25067,SEPTA,Chester Pk & Rodney Rd
25068,SEPTA,Chester Pk & Acres Dr
25069,SEPTA,22nd St & South St
25071,SEPTA,Chester Pk & Swarthmore Av
25072,SEPTA,22nd St & Lombard St
25073,SEPTA,Chester Pk & Sellers Av
25074,SEPTA,Chester Pk & McCormick Av
25075,SEPTA,Locust St & 21st St
25076,SEPTA,Chester Pk & Hetzel Av
25077,SEPTA,Chester Pk & Ridley Av - FS
25078,SEPTA,Locust St & Rittenhouse Sq
25079,SEPTA,Rittenhouse Sq & 19th St
25080,SEPTA,Rittenhouse Sq & 18th St
25082,SEPTA,Locust St & 17th St
25083,SEPTA,Locust St & 16th St
25084,SEPTA,Locust St & 15th St
25085,SEPTA,Locust St & 13th St
25086,SEPTA,Locust St & 12th St
25087,SEPTA,Locust St & 11th St
25088,SEPTA,Locust St & 10th St
25089,SEPTA,Locust St & 9th St
25090,SEPTA,Pine St & 8th St - FS
25091,SEPTA,Pine St & 7th St
25092,SEPTA,Pine St & 6th St
25093,SEPTA,Pine St & 5th St
25094,SEPTA,Pine St & 4th St
25095,SEPTA,Spruce St & 3rd St - FS
25096,SEPTA,Spruce St & 6th St
25097,SEPTA,Spruce St & 7th St
25098,SEPTA,Washington Sq & Walnut St
25099,SEPTA,Grays Ferry Av & Bainbridge St
25100,SEPTA,Grays Ferry Av & Fitzwater St
25101,SEPTA,Grays Ferry Av & Catherine St
25102,SEPTA,Grays Ferry Av & Christian St
25103,SEPTA,Grays Ferry Av & Carpenter St
25105,SEPTA,Grays Ferry Av & 28th St
25106,SEPTA,Grays Ferry Av & 29th St
25107,SEPTA,Grays Ferry Av & 30th St
25108,SEPTA,Grays Ferry Av & 31st St
25109,SEPTA,Grays Ferry Av & 32nd St
25110,SEPTA,Grays Ferry Av & 33rd St - FS
25111,SEPTA,Grays Ferry Av & Grove St - FS
25113,SEPTA,Chester Pk & Smiley St - FS
25114,SEPTA,Chester Pk & Baldwin Towers Dr
25115,SEPTA,Chester Pk & Simpson St - MBNS
25116,SEPTA,Chester Pk & Simpson St - FS
25118,SEPTA,Saville Av & 12th St
25119,SEPTA,Saville Av & 11th St
25120,SEPTA,Saville Av & 10th St
25121,SEPTA,Reed St & Columbus Blvd - MBFS
25122,SEPTA,Saville Av & 9th St
25123,SEPTA,9th St & Eddystone Av
25124,SEPTA,Front St & Dickinson St
25125,SEPTA,9th St & Elsinore Pl
25126,SEPTA,Front St & Greenwich St
25127,SEPTA,9th St & Hyatt St - FS
25128,SEPTA,Front St & Morris St
25129,SEPTA,9th St & Morton Av
25130,SEPTA,Front St & Mifflin St
25132,SEPTA,Front St & McKean St
25133,SEPTA,9th St & Upland St
25134,SEPTA,9th St & Madison St
25135,SEPTA,Av of the States & 7th St
25136,SEPTA,22nd St & Wolf St
25137,SEPTA,22nd St & Jackson St
25138,SEPTA,22nd St & Snyder Av
25139,SEPTA,22nd St & McKean St
25140,SEPTA,22nd St & Mifflin St
25141,SEPTA,22nd St & Moore St
25142,SEPTA,22nd St & Morris St
25143,SEPTA,22nd St & Tasker St
25144,SEPTA,22nd St & Dickinson St
25145,SEPTA,22nd St & Reed St
25146,SEPTA,22nd St & Wharton St
25147,SEPTA,22nd St & Oakford St
25148,SEPTA,22nd St & Federal St
25149,SEPTA,22nd St & Ellsworth St
25150,SEPTA,22nd St & Carpenter St
25151,SEPTA,22nd St & Christian St
25152,SEPTA,22nd St & Catherine St
25153,SEPTA,22nd St & Fitzwater St
25154,SEPTA,22nd St & Bainbridge St
25155,SEPTA,22nd St & Chestnut St
25156,SEPTA,22nd St & Market St
25157,SEPTA,22nd St & Pennsylvania Av
25158,SEPTA,Fairmount Av & 23rd St
25160,SEPTA,Fairmount Av & 24th St
25166,SEPTA,9th St & Barclay St
25167,SEPTA,9th St & Fulton St
25168,SEPTA,9th St & Kerlin St
25170,SEPTA,27th St & Thompson St
25171,SEPTA,9th St & Pusey St
25172,SEPTA,Master St & 27th St - FS
25173,SEPTA,9th St & Lloyd St
25174,SEPTA,Master St & 28th St
25175,SEPTA,Master St & 29th St
25177,SEPTA,9th St & Lamokin St
25179,SEPTA,9th St & Tilghman St
25180,SEPTA,9th St & Central Av
25181,SEPTA,9th St & Edwards St
25183,SEPTA,9th St & Yarnall St
25184,SEPTA,29th St & Sedgley Av
25185,SEPTA,9th St & Engle St
25186,SEPTA,9th St & Townsend S - FS
25188,SEPTA,9th St & Ward St
25189,SEPTA,9th St & Wilson St
2519,SEPTA,Lansdowne Av & Township Line Rd - FS
25190,SEPTA,27th St & Dauphin St
25193,SEPTA,9th St & Highland Av
25194,SEPTA,Highland Av & 10th St
25196,SEPTA,Highland Av & 12th St
25197,SEPTA,Highland Av & Swartz St
25199,SEPTA,Engle St & 11th St
252,SEPTA,Stenton Av & Mt Airy Av
25200,SEPTA,Susquehanna Av & 27th St
25201,SEPTA,Susquehanna Av & 29th St
25202,SEPTA,29th St & Sedgley Av
25203,SEPTA,Hamilton St & 21st St
25204,SEPTA,21st St & Market St
25205,SEPTA,23rd St & Fitzwater St
25206,SEPTA,23rd St & Catharine St
25207,SEPTA,23rd St & Christian St
25208,SEPTA,23rd St & Carpenter St
25209,SEPTA,23rd St & Ellsworth St
25210,SEPTA,23rd St & Federal St
25211,SEPTA,23rd St & Wharton St
25212,SEPTA,23rd St & Reed St
25213,SEPTA,23rd St & Dickinson St
25214,SEPTA,23rd St & Tasker St
25215,SEPTA,23rd St & Morris St
25216,SEPTA,23rd St & Pierce St
25217,SEPTA,23rd St & Mifflin St
25218,SEPTA,23rd St & McKean St
25219,SEPTA,23rd St & Snyder Av
25220,SEPTA,23rd St & Jackson St
25221,SEPTA,23rd St & Wolf St
25222,SEPTA,23rd St & Passyunk Av
25223,SEPTA,Water St & McKean St
25224,SEPTA,Water St & Mifflin St
25225,SEPTA,Water St & Morris St
25226,SEPTA,Water St & Tasker St
25239,SEPTA,Broad St & Hartranft St
25240,SEPTA,Broad St & Pattison Av
25242,SEPTA,Crescentville Rd & Walnut ParkDr - MBFS
25243,SEPTA,Crescentville Rd & Adams Av - MBNS
25246,SEPTA,Concord Rd & Green St
25249,SEPTA,Concord Rd & Baldwin Run La - FS
25251,SEPTA,Concord Rd & Pancoast Rd
25253,SEPTA,Dutton Mill Rd & Roberts Rd
25254,SEPTA,Dutton Mill Rd & Vinsmith Av
25255,SEPTA,Dutton Mill Rd & Joann Dr
25256,SEPTA,Dutton Mill Rd & Pancoast Av - FS
25257,SEPTA,Dutton Mill Rd & Turner Way - MBNS
25258,SEPTA,Dutton Mill Rd & Pennell Rd
25259,SEPTA,Pennell Rd & Hall Dr
25260,SEPTA,Concord Rd & Bridgewater Rd
25261,SEPTA,Concord Rd & Pennel Rd - FS
25262,SEPTA,Concord Rd & Red Hill Rd - FS
25263,SEPTA,Concord Rd & Gerald Dr - FS
25266,SEPTA,Concord Rd & Gerald Dr - FS
25267,SEPTA,Concord Rd & Colonial Cir
25269,SEPTA,Pennell Rd & Knowlton Rd - FS
25272,SEPTA,Pennell Rd & Old Pennell Rd
25280,SEPTA,Pennell Rd & Lenni Rd
25281,SEPTA,Pennell Rd & Whirlaway Ln - FS
25283,SEPTA,Pennell Rd & Baltimore Pk - MBNS
25284,SEPTA,Baltimore Pk & Granite Run Mall Rd
25288,SEPTA,Ogontz Av & Medary Av
25290,SEPTA,Baltimore Pk & Granite Run Mall Dr - FS
25291,SEPTA,Pennell Rd & Baltimore Pk - MBFS
25294,SEPTA,Pennell Rd & Whirlaway Dr Rd
25295,SEPTA,Pennell Rd & War Admiral Ln
25298,SEPTA,Pennell Rd & Laurel Ln - FS
25299,SEPTA,Pennell Rd & Parkmount Rd
25300,SEPTA,Pennell Rd & Mount Rd - FS
25301,SEPTA,Pennell Rd & Glendale Blvd
25302,SEPTA,Pennell Rd & Old Pennell Rd - FS
25306,SEPTA,Pennell Rd & Hall Dr
25307,SEPTA,Pennell Rd & Lamp Post Ln
25308,SEPTA,Dutton Mill Rd & Pennell Rd - FS
25309,SEPTA,Dutton Mill Rd & Turner Industrial Way
25310,SEPTA,Dutton Mill Rd & Pancoast Av
25311,SEPTA,Dutton Mill Rd & Wellington Rd
25312,SEPTA,Dutton Mill Rd & Concord Rd
25314,SEPTA,Concord Rd & Pancoast Rd
25316,SEPTA,Concord Rd & Bridgewater Rd - FS
25317,SEPTA,Concord Rd & Baldwin Run Dr
25320,SEPTA,Commerce Dr & MacDonald Blvd
25323,SEPTA,Concord Rd & Green St - FS
25324,SEPTA,Engle St & Shannon St - FS
25325,SEPTA,Engle St & 11th St
25327,SEPTA,Engle St & 9th St
25331,SEPTA,9th St & Yarnall St
25333,SEPTA,9th St & Edwards St
25334,SEPTA,9th St & Central Av
25335,SEPTA,9th St & Tilghman St - FS
25336,SEPTA,9th St & Lamokin St
25338,SEPTA,9th St & Lloyd St
25340,SEPTA,9th St & Lincoln St
25341,SEPTA,9th St & Butler St
25342,SEPTA,9th St & Kerlin St
25344,SEPTA,9th St & Fulton St
25345,SEPTA,9th St & Barclay St
25347,SEPTA,9th St & Sproul St
25348,SEPTA,Sproul St & 7th St
25352,SEPTA,9th St & Madison St
25354,SEPTA,9th St & Potter St
25357,SEPTA,9th St & Elsinore Pl
25358,SEPTA,9th St & Eddystone Av
25359,SEPTA,9th St & Saville Av
25360,SEPTA,Saville Av & 10th St
25361,SEPTA,Saville Av & 11th St
25362,SEPTA,Saville Av & 12th St
25363,SEPTA,Saville Av & 13th St
25364,SEPTA,Saville Av & Chester Pk
25365,SEPTA,Chester Pk & Simpson St
25366,SEPTA,Chester Pk & Simpson St - MBFS
25367,SEPTA,Chester Pk & Baldwin Towers Dr - FS
25368,SEPTA,Chester Pk & Smiley St
25369,SEPTA,Cecil B Moore Av & 32nd St
25370,SEPTA,Cecil B Moore Av & 31st St
25371,SEPTA,Cecil B Moore Av & Glenwood Av
25372,SEPTA,Cecil B Moore Av & 29th St
25373,SEPTA,Cecil B Moore Av & 28th St
25374,SEPTA,Cecil B Moore Av & 27th St
25375,SEPTA,Cecil B Moore Av & 26th St
25376,SEPTA,Cecil B Moore Av & 25th St
25377,SEPTA,Cecil B Moore Av & 24th St
25378,SEPTA,Cecil B Moore Av & Ridge Av
25379,SEPTA,Cecil B Moore Av & 22nd St
25380,SEPTA,Cecil B Moore Av & 21st St
25381,SEPTA,Cecil B Moore Av & 19th St
25382,SEPTA,Cecil B Moore Av & 18th St
25383,SEPTA,Cecil B Moore Av & 17th St
25384,SEPTA,Cecil B Moore Av & 16th St
25385,SEPTA,Cecil B Moore Av & 15th St
25386,SEPTA,Cecil B Moore Av & 13th St
25387,SEPTA,Cecil B Moore Av & 12th St
25388,SEPTA,Cecil B Moore Av & 11th St
25389,SEPTA,Cecil B Moore Av & 10th St - FS
25390,SEPTA,Cecil B Moore Av & 9th St
25391,SEPTA,Cecil B Moore Av & 8th St
25393,SEPTA,Berks St & 6th St
25394,SEPTA,Berks St & Germantown Av
25395,SEPTA,Berks St & 4th St
25396,SEPTA,Berks St & 3rd St
25397,SEPTA,Berks St & American St
25398,SEPTA,Berks St & 2nd St
25399,SEPTA,Berks St & Mascher St
254,SEPTA,Stenton Av & Washington Ln
25401,SEPTA,Berks St & Front St
25402,SEPTA,Front St & Norris St
25403,SEPTA,Front St & Coral St
25404,SEPTA,Front St & Susquehanna Av
25405,SEPTA,Kensington Av & Cumberland St
25406,SEPTA,Kensington Av & Lehigh Av
25407,SEPTA,Kensington Av & Orleans St
25408,SEPTA,Kensington Av & Castor Av
